horizon,node_index,corridor,fixed_mae,fixed_mae_std,fixed_rmse,fixed_rmse_std,fixed_points,adaptive_mae,adaptive_mae_std,adaptive_rmse,adaptive_rmse_std,adaptive_points,mae_improvement,mae_improvement_pct,rmse_improvement,rmse_improvement_pct,winner_mae,winner_rmse
1,0,tt_cawang.csv,6.814060211181641,0.1090122671104308,9.502635844315531,0.11001257295416345,230,6.199857711791992,0.11835972144384502,8.550909268076158,0.23322554898574377,230,0.6142024993896484,9.013752158834215,0.9517265762393734,10.015395642133287,Adaptive,Adaptive
1,1,tt_gatsu.csv,7.547723579406738,0.2873350066586673,11.393187388682682,0.2577549317699971,230,7.170021629333496,0.47005399901205863,11.227840227892743,0.1385502152037728,230,0.37770195007324237,5.004183660140483,0.16534716078993839,1.451280972997815,Adaptive,Adaptive
1,2,tt_grogol.csv,2.7549469470977783,0.04693008011962566,3.8994166009162234,0.08039044526249398,230,2.2947980880737306,0.06937359624024203,3.0987418532008255,0.07715004379125968,230,0.4601488590240477,16.702639573832638,0.8006747477153979,20.533193286587228,Adaptive,Adaptive
1,3,tt_kelapagading.csv,1.7786916971206665,0.06504572860711098,2.4509738060153268,0.08721684906896848,230,1.3071362018585204,0.1179590474074477,1.6883171165004605,0.10847934954672685,230,0.47155549526214613,26.511367654411206,0.7626566895148663,31.11647654671415,Adaptive,Adaptive
1,4,tt_kuningan.csv,2.301029348373413,0.06838431092597462,2.9191295875534813,0.10167470639462445,230,2.1094308376312254,0.09082576946831425,2.755937753193323,0.10886597160138847,230,0.1915985107421876,8.326643503162082,0.16319183436015816,5.590427881515497,Adaptive,Adaptive
1,5,tt_sudirman.csv,4.990421390533447,0.10254415810230583,6.2535503399190855,0.0866322087480729,230,4.245450973510742,0.17231789576405335,4.950372863348787,0.1402419752319588,230,0.7449704170227047,14.92800624884849,1.3031774765702986,20.839001938651705,Adaptive,Adaptive
1,6,tt_thamrin.csv,2.187532329559326,0.0458406726449328,3.0906728251773785,0.04102693263210775,230,2.151248645782471,0.119222456404522,3.0420896628961898,0.17324540711758896,230,0.0362836837768552,1.658658173256094,0.04858316228118875,1.5719283479447712,Adaptive,Adaptive
1,7,tt_bekasi.csv,0.7280439853668212,0.09603856830354746,1.0757818197917586,0.0829750768809742,230,1.355279302597046,0.2827292831518952,1.6396643848795733,0.3044322743694813,230,-0.6272353172302247,-86.15349207427288,-0.5638825650878148,-52.41607124360651,Fixed,Fixed
1,8,tt_bogor.csv,3.59451642036438,0.047399426932515615,5.1341398787883,0.04704590370130932,230,3.2016157150268554,0.10193239627416273,4.147477650028757,0.0891299647316335,230,0.3929007053375244,10.930558088748295,0.9866622287595428,19.217673301733324,Adaptive,Adaptive
1,9,tt_bsd.csv,1.7949961423873901,0.03416253688878117,2.4886431321022755,0.04974303804096245,230,1.8280085563659667,0.16501031352969367,2.4877811266801455,0.14847216250482567,230,-0.03301241397857657,-1.8391356504348377,0.0008620054221299966,0.034637566592435436,Fixed,Adaptive
1,10,tt_depok.csv,2.0388055801391602,0.04168570913898787,2.6840445977974685,0.03582232287240354,230,1.9784120321273804,0.08626240774657419,2.50274702905557,0.13745114400833686,230,0.060393548011779874,2.962202409101591,0.18129756874189873,6.754640697500773,Adaptive,Adaptive
1,11,tt_kebonjeruk.csv,2.8413055419921873,0.08703910570313424,3.91227270211695,0.07906982782037997,230,2.3059065341949463,0.1259023457914327,3.0470068044238543,0.13511582645833117,230,0.535399007797241,18.843415461113867,0.8652658976930958,22.116707182116834,Adaptive,Adaptive
1,12,tt_tangerang.csv,4.587758731842041,0.10709682414917482,6.363123850164162,0.054298525057443155,230,4.362985229492187,0.0906565687910403,5.733760205903991,0.08168340364294567,230,0.22477350234985405,4.899418550277702,0.6293636442601711,9.890796707405501,Adaptive,Adaptive
1,13,tt_tbsimatupang.csv,10.066404914855957,0.2194205934559687,13.703078661687451,0.34558249343866465,230,9.67840118408203,0.6028236719304794,12.361868385852393,0.8219476271409135,230,0.38800373077392614,3.8544419189944557,1.3412102758350581,9.787656547465927,Adaptive,Adaptive
1,14,tt_daanmogot.csv,3.93400616645813,0.07474586352242729,4.978499912115778,0.0810580209383123,230,3.439500570297241,0.11710004286402942,4.663906951730966,0.18889048553904828,230,0.49450559616088885,12.570025954130692,0.3145929603848119,6.319031152721568,Adaptive,Adaptive
1,15,tt_kalimalang.csv,0.7790370941162109,0.03137283565496277,1.5462906884930492,0.02781633375864699,230,1.0062289834022522,0.07346490984474377,1.6229486493234,0.05597243261055382,230,-0.22719188928604128,-29.163167068929134,-0.07665796083035081,-4.957538799192957,Fixed,Fixed
1,16,tt_lingkardalam.csv,3.0476081371307373,0.0907862178780651,4.056749141607112,0.07442080919740353,230,2.8624505043029784,0.17068033318333495,3.6747030724225893,0.24116224868966485,230,0.18515763282775888,6.075506577498547,0.38204606918452244,9.417542368251343,Adaptive,Adaptive
1,17,tt_majapahit.csv,2.714438533782959,0.0821055535432,3.8535236618425186,0.11450612232988695,230,2.437756633758545,0.13294718067453554,3.369470503032243,0.11160778414107668,230,0.27668190002441406,10.192969801339292,0.48405315881027544,12.561312743537972,Adaptive,Adaptive
1,18,tt_merdekabar.csv,3.5912083625793456,0.04228433916286024,4.747979851965364,0.05224117472643062,230,3.587566947937012,0.06702257995898031,4.577838012155776,0.06803153474776953,230,0.0036414146423338067,0.10139803304864219,0.1701418398095882,3.5834574938046595,Adaptive,Adaptive
1,19,tt_mtharyono.csv,2.0204629421234133,0.29782899414674496,2.5555997239761874,0.2133638925849183,230,1.4566412210464477,0.3157720720770182,2.1248885595694915,0.22162056817419334,230,0.5638217210769656,27.905571011582868,0.4307111644066959,16.85362384280447,Adaptive,Adaptive
1,20,tt_rayabogor.csv,1.5544981718063355,0.010409810403684636,2.2132835805966242,0.07509951606775339,230,1.6275492429733276,0.06951813471007948,2.0957916731149373,0.060221353004700946,230,-0.07305107116699205,-4.69933464650565,0.11749190748168692,5.308488641569157,Fixed,Adaptive
1,21,tt_sparman.csv,1.3707518100738525,0.053517671578237794,1.8661144685168432,0.03367979168481296,230,1.1814736366271972,0.08561183341278261,1.6943033287346565,0.044422417662332465,230,0.18927817344665532,13.808347510878537,0.17181113978218665,9.20689178937342,Adaptive,Adaptive
1,22,tt_sudirman_s.csv,2.114529585838318,0.11623406341538574,2.5623598411320687,0.08812824885742002,230,1.9000759840011596,0.08425772435706735,2.3952836328130696,0.03587403140182589,230,0.21445360183715834,10.141905947943354,0.16707620831899916,6.520403794854344,Adaptive,Adaptive
1,23,tt_sultanagung.csv,1.3894177198410034,0.11776131304838637,2.055614986792671,0.014221681225953598,230,1.4885220527648926,0.07788246209988296,2.106639435785901,0.04265010079174053,230,-0.0991043329238892,-7.13279609930627,-0.05102444899323011,-2.482198725007468,Fixed,Fixed
1,24,tt_cakungcilincing.csv,3.293184423446655,0.14684334541001817,4.329017249698033,0.15634781737178902,230,2.590940570831299,0.12397469349282696,3.1861452627339837,0.13512450183467817,230,0.7022438526153563,21.32415808891705,1.1428719869640496,26.400264102522797,Adaptive,Adaptive
1,25,tt_cibinong.csv,3.765329456329346,0.0466388590473523,4.612218799404478,0.031917358191099754,230,3.2000871658325196,0.19706641218482343,4.067133572630885,0.10275235330643437,230,0.5652422904968262,15.011761840565635,0.5450852267735931,11.818286392743847,Adaptive,Adaptive
1,26,tt_cibitung.csv,0.8944789409637451,0.06564030187044798,1.3310700234459039,0.009994308874338357,230,1.2117859363555907,0.15031232690688864,1.5625220228589767,0.10200337300578442,230,-0.3173069953918456,-35.473948112178824,-0.23145199941307282,-17.38841648720213,Fixed,Fixed
1,27,tt_cijantung.csv,1.486924695968628,0.05736364641682722,2.1162149487240876,0.03230042484022495,230,1.4262789726257323,0.29367847534028607,1.9528193113300945,0.20309639599378046,230,0.06064572334289564,4.0786008536490925,0.1633956373939931,7.721126698046808,Adaptive,Adaptive
1,28,tt_cilodong.csv,2.425402021408081,0.03495280628968367,3.1129219113447277,0.03779365176649921,230,2.1826122760772706,0.05987279279470853,2.819584480872493,0.1334875728733988,230,0.24278974533081055,10.010288735137507,0.29333743047223493,9.423218404650513,Adaptive,Adaptive
1,29,tt_cimanggis.csv,2.223939609527588,0.03180664065273811,2.8697265106697456,0.03841398818854418,230,1.87837393283844,0.0798072292937003,2.520547523200242,0.09686933951655408,230,0.34556567668914817,15.538446961810875,0.3491789874695037,12.16767473037043,Adaptive,Adaptive
1,30,tt_cipondoh.csv,2.6465915203094483,0.12633417865429258,3.504301788113054,0.07399783771979856,230,2.174356698989868,0.1701663409513144,2.7874756818166277,0.1931530366336814,230,0.47223482131958017,17.84313210768411,0.7168261062964261,20.455604272667745,Adaptive,Adaptive
1,31,tt_fatmawati.csv,5.221197891235351,0.02805968737707795,7.0050771085015855,0.06798071995717445,230,4.98691463470459,0.07687764943075838,6.643078302943502,0.12561271620773012,230,0.23428325653076154,4.487155273774337,0.36199880555808317,5.167663395435717,Adaptive,Adaptive
1,32,tt_gadingserpong.csv,2.694142484664917,0.0957131428031431,3.9355909389672954,0.05985896635517535,230,2.514217567443848,0.060080024603736557,3.8373572260132804,0.04282755573671566,230,0.17992491722106907,6.678374222789006,0.09823371295401495,2.496034635647159,Adaptive,Adaptive
1,33,tt_gajahmada.csv,1.4905554533004761,0.07930258714640301,2.108209220514182,0.07911294238104445,230,1.5532145738601684,0.10310652531501524,1.9350240411747415,0.10214633082251087,230,-0.06265912055969225,-4.203743002043212,0.17318517933944055,8.214800393350027,Fixed,Adaptive
1,34,tt_gunungsahari.csv,1.735037136077881,0.06377588754255768,2.1980935073207903,0.06326587238859899,230,1.5563785791397096,0.1806110518795979,2.0371093487242065,0.21183968852776466,230,0.17865855693817134,10.29710276645928,0.16098415859658388,7.323808475864345,Adaptive,Adaptive
1,35,tt_hayamwuruk.csv,2.4133776664733886,0.10691349037120546,3.3561828683866564,0.08513660444020921,230,1.9001110792160034,0.2791706183473572,2.3980549131780284,0.3138036531986295,230,0.5132665872573852,21.267561823732688,0.9581279552086279,28.548145103583334,Adaptive,Adaptive
1,36,tt_jatinegara.csv,2.6871498584747315,0.0946052357886625,3.3509126987999815,0.10960602658001772,230,2.4153745651245115,0.15251755269368852,3.077863893741511,0.17565929572731126,230,0.27177529335022,10.113886744838412,0.27304880505847073,8.148490563668046,Adaptive,Adaptive
1,37,tt_jorr_west.csv,1.9357574462890625,0.08193143746651235,2.875391273238763,0.05230003962781224,230,1.8681042194366455,0.1009406735462368,2.4664254117347353,0.14618755289686935,230,0.06765322685241704,3.494922722994631,0.4089658615040279,14.222963855746137,Adaptive,Adaptive
1,38,tt_kapukmuara.csv,2.992766761779785,0.038932112432661634,4.141543755609137,0.04363882622730127,230,2.6846439838409424,0.09050929549347238,3.796696684799459,0.10698722186920108,230,0.3081227779388427,10.295582732133909,0.34484707080967736,8.326534528160682,Adaptive,Adaptive
1,39,tt_karawaci.csv,2.612610912322998,0.03181883646452543,3.506107012593854,0.02479259436909497,230,2.5676581859588623,0.10980715636696102,3.478995296271215,0.06624420435300486,230,0.04495272636413583,1.7206054737085283,0.02711171632263909,0.7732712157744884,Adaptive,Adaptive
1,40,tt_kedoya.csv,2.3059221267700196,0.07317341737489716,3.093472155441207,0.05613527606560377,230,2.0531545639038087,0.08343121231941825,2.6775709624016626,0.1217144931395986,230,0.25276756286621094,10.96166951744683,0.4159011930395442,13.44447831243615,Adaptive,Adaptive
1,41,tt_kemang.csv,2.3154325008392336,0.11346239558058008,3.1008394271423136,0.1076305322779999,230,1.9995526552200318,0.17451520205159093,2.550825325054323,0.20969199460106183,230,0.3158798456192018,13.642368996060583,0.5500141020879905,17.737587353721025,Adaptive,Adaptive
1,42,tt_kramatraya.csv,2.202781057357788,0.11439248855385734,3.1392947425961593,0.02777005444211021,230,2.311451721191406,0.11437898253739262,3.1679400697597577,0.08357844983661512,230,-0.1086706638336179,-4.933339310805913,-0.028645327163598466,-0.9124765118393796,Fixed,Fixed
1,43,tt_lebakbulus.csv,3.026591110229492,0.07617897796113923,4.521695916503081,0.10116538111197944,230,2.544615125656128,0.22176426898339346,3.7914923212159595,0.21538480188495177,230,0.481975984573364,15.924714208812238,0.7302035952871213,16.148887691055414,Adaptive,Adaptive
1,44,tt_lentengagung.csv,5.054673290252685,0.16057056301684597,8.57667654295559,0.1607528710973898,230,4.551049041748047,0.08737536713792626,8.412118854738122,0.3580216564761206,230,0.5036242485046385,9.963537098941998,0.16455768821746908,1.9186649676397987,Adaptive,Adaptive
1,45,tt_mampang.csv,2.3480317115783693,0.07342206500060071,3.3438311313777795,0.05209838887178623,230,1.9948196411132812,0.0812721931905309,2.880127590683311,0.12007989869242879,230,0.35321207046508807,15.042900345994711,0.4637035406944685,13.867432967627341,Adaptive,Adaptive
1,46,tt_manggadua.csv,2.578376293182373,0.04656548981052763,3.906676902141696,0.06463437167226035,230,2.8443936824798586,0.10938490105026409,3.938994212198101,0.11150545611025926,230,-0.26601738929748553,-10.317244616345441,-0.032317310056404924,-0.8272327317032057,Fixed,Fixed
1,47,tt_martadinata.csv,3.6354602336883546,0.04789460802207248,4.590734991125958,0.0622480705414183,230,3.5146928310394285,0.06376671026374273,4.346792295292643,0.17606075090631346,230,0.12076740264892605,3.321928858685425,0.24394269583331418,5.313804789535085,Adaptive,Adaptive
1,48,tt_matraman.csv,2.8901641368865967,0.08158564432817739,3.7118881503607057,0.027298175364853846,230,2.319894790649414,0.07575847392413615,2.9028359946114084,0.06829763453813695,230,0.5702693462371826,19.731382690655767,0.8090521557492973,21.796242854749735,Adaptive,Adaptive
1,49,tt_merak_toll_e.csv,1.5446125745773316,0.15071029530544305,2.294190834398889,0.026890775456523883,230,1.7481572389602662,0.04897952081494923,2.5034722883310456,0.0636075730564063,230,-0.20354466438293461,-13.177716388760635,-0.20928145393215658,-9.122233895899567,Fixed,Fixed
1,50,tt_otista.csv,1.6298358678817748,0.05248051881464546,2.1937619496776035,0.02853760253226534,230,1.5343802452087403,0.08403115563727533,2.055400502168937,0.0850250794163059,230,0.09545562267303453,5.856762914237123,0.1383614475086663,6.307040174937849,Adaptive,Adaptive
1,51,tt_pemuda.csv,2.941712665557861,0.19740827959211843,4.13152357033563,0.08112515361203147,230,2.4294631481170654,0.23608666583411822,4.125826949381709,0.25117205753237287,230,0.5122495174407957,17.413309037225552,0.00569662095392065,0.13788184569059297,Adaptive,Adaptive
1,52,tt_perintis.csv,2.4788029193878174,0.06767441926025043,3.2766097356842847,0.01088440331371312,230,2.2527552127838133,0.06235680289396063,3.0671738041982377,0.04937989160986903,230,0.22604770660400408,9.119228674292122,0.209435931486047,6.39184853799223,Adaptive,Adaptive
1,53,tt_pluit.csv,2.158521270751953,0.24979782610811502,3.022588982393221,0.18777941728106756,230,1.7821207523345948,0.3886391266885109,2.644719374197992,0.19310992277132807,230,0.37640051841735844,17.437887850242664,0.37786960819522886,12.50152139097787,Adaptive,Adaptive
1,54,tt_pondokindah.csv,2.1164741992950438,0.09939922427241903,2.8607513843364747,0.10305258958520351,230,2.0751904487609862,0.13656793113012178,2.810632757241646,0.13258787105460773,230,0.04128375053405753,1.9505907772373667,0.05011862709482884,1.7519392761371817,Adaptive,Adaptive
1,55,tt_pospengumben.csv,2.207128953933716,0.030523130476807634,2.9029990319482106,0.030025802196316558,230,1.9979224681854248,0.0818116792110454,2.6025807593896766,0.1398349179033422,230,0.20920648574829115,9.478670712711516,0.30041827255853404,10.348548836990913,Adaptive,Adaptive
1,56,tt_pramuka.csv,3.4973042011260986,0.08498169024555198,4.85238744970823,0.08161942999390799,230,2.9267093658447267,0.11838743471516938,3.7909847222172806,0.05279635148164308,230,0.5705948352813719,16.315276065995228,1.0614027274909494,21.873824761350637,Adaptive,Adaptive
1,57,tt_purikembangan.csv,8.1081937789917,0.6215077611865919,9.8443091559046,0.4336648791660506,230,6.6918035507202145,0.29885390409729,8.601972310761187,0.34074779028799995,230,1.416390228271485,17.468628240500948,1.242336845143413,12.619847929077496,Adaptive,Adaptive
1,58,tt_ragunan.csv,2.2184309005737304,0.05409990041026096,3.0334331777688748,0.06894246468793538,230,1.911514163017273,0.1643190169981241,2.4832416152976236,0.1579173364133546,230,0.30691673755645743,13.83485676642363,0.5501915624712512,18.137586365951318,Adaptive,Adaptive
1,59,tt_rayabekasi_cakung.csv,3.060024118423462,0.04484374832860706,4.128899472329366,0.02963443676419426,230,3.1316895961761473,0.08331300094014028,4.167323495653622,0.08548718401269259,230,-0.07166547775268528,-2.34199061769512,-0.03842402332425543,-0.9306117424694303,Fixed,Fixed
1,60,tt_salemba.csv,2.5714746952056884,0.07660441951289317,3.3082925961372474,0.05794211956445922,230,2.625308084487915,0.18149817119347172,3.388766463910892,0.19996947069731014,230,-0.053833389282226474,-2.09348314345051,-0.08047386777364451,-2.432489431787429,Fixed,Fixed
1,61,tt_supomo.csv,5.606404876708984,0.17498371424691656,8.460588697589356,0.0929850700524747,230,5.210109901428223,0.2048153799738915,8.00062601314744,0.16345695743578764,230,0.3962949752807612,7.06861141847091,0.45996268444191735,5.43653285702179,Adaptive,Adaptive
1,62,tt_tambun.csv,2.161870765686035,0.09657989028194845,2.7836981577446624,0.06238484182501991,230,2.138309288024902,0.13653702884649951,2.7996450974317337,0.12186469446334768,230,0.023561477661132812,1.0898652239120294,-0.015946939687071282,-0.5728688522749682,Adaptive,Fixed
1,63,tt_tendean.csv,7.648552989959716,0.07413523642132804,10.13431992829656,0.0980065349879134,230,7.07707462310791,0.2523047303394297,8.848948223810954,0.5000269771634499,230,0.5714783668518066,7.471718736890343,1.2853717044856054,12.683354320566224,Adaptive,Adaptive
3,0,tt_cawang.csv,7.840000343322754,0.1321935551262764,10.550778998437398,0.27426679880753513,230,6.768153476715088,0.2948304665976649,8.96768172731773,0.36172210620820644,230,1.0718468666076664,13.671515557018402,1.5830972711196676,15.00455342069177,Adaptive,Adaptive
3,1,tt_gatsu.csv,8.57337474822998,0.3017773433381795,12.27459965302403,0.5083334029954717,230,8.456308364868164,0.41595216990945155,12.553286606796297,0.28128175049039716,230,0.1170663833618164,1.3654644384463117,-0.27868695377226693,-2.2704361987367,Adaptive,Fixed
3,2,tt_grogol.csv,3.5717584133148192,0.18030356844188172,4.793428502527296,0.24986773142055588,230,2.5093671798706056,0.15048985750062072,3.3468439374627925,0.18795271580613504,230,1.0623912334442136,29.744207488497153,1.4465845650645033,30.178494668311075,Adaptive,Adaptive
3,3,tt_kelapagading.csv,2.6015769958496096,0.13179206991301093,3.2651684562672463,0.13381858188301174,230,1.383235263824463,0.16415707796211107,1.7412287962450026,0.18150221593038962,230,1.2183417320251466,46.830892722714395,1.5239396600222437,46.67261981834829,Adaptive,Adaptive
3,4,tt_kuningan.csv,2.789045476913452,0.1803405452864994,3.586702037699375,0.2455265056078771,230,2.3706432342529298,0.18003820166863455,3.1210461530852434,0.10017110283655062,230,0.4184022426605223,15.001628554424101,0.46565588461413165,12.982842726261648,Adaptive,Adaptive
3,5,tt_sudirman.csv,6.99338960647583,0.2950131178142986,8.333023040257313,0.25921822326495636,230,5.1226507186889645,0.29297673894965626,5.765239996627113,0.33017177950564613,230,1.8707388877868656,26.750102497572488,2.5677830436302003,30.81454390831626,Adaptive,Adaptive
3,6,tt_thamrin.csv,2.8677343368530273,0.08342528148424481,3.7668659712660544,0.09171584356602247,230,2.3708588600158693,0.2573057281682106,3.2269892177107997,0.3130225284186896,230,0.49687547683715794,17.326412368532555,0.5398767535552547,14.332252797776093,Adaptive,Adaptive
3,7,tt_bekasi.csv,0.8692857980728149,0.12023511454023939,1.2410038618392991,0.11173134919794891,230,1.556353497505188,0.31049876558606065,1.8351271645999838,0.35005593743527424,230,-0.6870676994323731,-79.03818294921938,-0.5941233027606847,-47.87441208121069,Fixed,Fixed
3,8,tt_bogor.csv,4.59091157913208,0.11280173218956166,5.9387507225473914,0.0857859065893811,230,3.3239139556884765,0.1347936010570482,4.062243040280835,0.1805503539984204,230,1.2669976234436038,27.597953077613656,1.8765076822665563,31.59768392268264,Adaptive,Adaptive
